OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0003676,15-06-2021,CUST044506,Arjun Reddy,P00050,Novel Bestseller,Sports & Outdoors,CoreTech,1,285.42,0,34.25,6.73,326.4,Net Banking,Delivered,Philadelphia,PA,Australia,SELL01059
ORD0003677,23-03-2023,CUST035828,Vihaan Gupta,P00017,Electric Kettle,Books,UrbanStyle,1,219.05,0.15,22.34,2.6,211.13,Net Banking,Delivered,Washington,DC,United States,SELL00074
ORD0003678,17-01-2021,CUST035122,Aarav Mehta,P00046,Car Charger,Clothing,HomeEase,1,508.53,0,91.54,7.99,608.06,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01809
ORD0003679,27-12-2022,CUST009962,Kabir Kumar,P00037,Router,Home & Kitchen,FitLife,3,536.62,0.1,72.44,1.07,1522.38,Debit Card,Delivered,Washington,DC,Australia,SELL00505
ORD0003680,02-06-2022,CUST026667,Simran Patel,P00016,Air Fryer,Sports & Outdoors,CoreTech,3,136,0.15,62.42,11.83,421.05,Credit Card,Delivered,Jacksonville,FL,United States,SELL00666
ORD0003681,01-08-2020,CUST004028,Aditya Patel,P00043,HDMI Cable 2m,Toys & Games,FitLife,2,503.67,0,120.88,8.35,1136.57,UPI,Delivered,Columbus,OH,India,SELL00504
ORD0003682,05-08-2024,CUST040069,Vivaan Kapoor,P00038,External HDD 2TB,Home & Kitchen,Apex,4,52.74,0.1,9.49,7.52,206.87,Credit Card,Delivered,Houston,TX,United States,SELL00594
ORD0003683,10-01-2021,CUST036757,Rohit Kapoor,P00043,HDMI Cable 2m,Books,ReadMore,5,454.59,0.1,102.28,3.74,2151.67,Debit Card,Delivered,Austin,TX,United States,SELL00878
ORD0003684,13-01-2022,CUST043585,Aman Kumar,P00046,Car Charger,Home & Kitchen,BrightLux,4,188.66,0.05,57.35,8.42,782.68,UPI,Delivered,Jacksonville,FL,United States,SELL00566
ORD0003685,31-07-2020,CUST034386,Pooja Kumar,P00012,Noise Cancelling Headphones,Clothing,ReadMore,4,165.91,0,79.64,12.64,755.92,Net Banking,Delivered,Dallas,TX,United States,SELL00610
ORD0003686,19-03-2020,CUST024725,Aarav Verma,P00034,Desk Organizer,Home & Kitchen,Apex,3,548.24,0.05,125,1.87,1689.35,Credit Card,Delivered,Indianapolis,IN,United States,SELL00945
ORD0003687,15-10-2024,CUST018503,Sahil Joshi,P00012,Noise Cancelling Headphones,Books,HomeEase,1,110.71,0.05,5.26,6.08,116.51,Amazon Pay,Delivered,Columbus,OH,United States,SELL01480
ORD0003688,19-09-2021,CUST002369,Aditya Reddy,P00019,LED Desk Lamp,Books,KiddoFun,4,94.8,0.05,28.82,11.68,400.74,Net Banking,Delivered,San Francisco,CA,United States,SELL01159
ORD0003689,26-08-2021,CUST044823,Sunita Kumar,P00032,Board Game,Clothing,KiddoFun,4,451.33,0.05,205.81,9.83,1930.69,Credit Card,Delivered,Dallas,TX,United States,SELL01725
ORD0003690,20-02-2022,CUST005723,Neha Patel,P00021,Backpack,Toys & Games,KiddoFun,4,578.54,0.25,208.27,4.43,1948.32,Net Banking,Cancelled,Dallas,TX,Australia,SELL00884
ORD0003691,05-11-2023,CUST035260,Kabir Kapoor,P00008,4K Monitor,Sports & Outdoors,Apex,2,213.88,0.15,29.09,14.93,407.62,Amazon Pay,Delivered,Indianapolis,IN,India,SELL01923
ORD0003692,27-09-2022,CUST010114,Aman Sharma,P00003,Smartphone Case,Home & Kitchen,Zenith,3,414.48,0.1,134.29,9.37,1262.76,Credit Card,Delivered,Dallas,TX,Canada,SELL01606
ORD0003693,10-11-2021,CUST027391,Vikas Mehta,P00037,Router,Home & Kitchen,Zenith,3,546.62,0,131.19,12.52,1783.57,Credit Card,Delivered,Philadelphia,PA,India,SELL01369
ORD0003694,27-02-2020,CUST013474,Arjun Mehta,P00035,Desk Plant,Toys & Games,BrightLux,2,591.55,0.1,85.18,14.65,1164.62,UPI,Delivered,San Jose,CA,United States,SELL00823
ORD0003695,24-12-2024,CUST038248,Vikas Mehta,P00017,Electric Kettle,Electronics,BrightLux,2,212.37,0,33.98,4.87,463.59,Credit Card,Pending,Seattle,WA,United States,SELL00771
ORD0003696,15-11-2022,CUST016842,Vikas Sharma,P00026,Sunglasses,Sports & Outdoors,CoreTech,2,38.64,0.2,3.09,5.86,70.77,UPI,Delivered,Phoenix,AZ,United States,SELL01669
ORD0003697,30-05-2022,CUST008880,Priya Patel,P00046,Car Charger,Toys & Games,CoreTech,2,14.53,0.05,3.31,7.15,38.07,Debit Card,Shipped,Dallas,TX,United Kingdom,SELL01497
ORD0003698,22-03-2021,CUST038885,Vikas Gupta,P00015,Instant Pot,Sports & Outdoors,ReadMore,3,164.56,0,59.24,13.75,566.67,Debit Card,Delivered,New York,NY,United States,SELL01444
ORD0003699,06-03-2020,CUST004889,Simran Reddy,P00001,Wireless Earbuds,Home & Kitchen,BrightLux,2,404.41,0.1,58.24,4.87,791.05,Credit Card,Delivered,Philadelphia,PA,United States,SELL01107
ORD0003700,18-11-2024,CUST033988,Aditya Kumar,P00034,Desk Organizer,Toys & Games,Zenith,3,358.67,0.05,184,11.69,1217.9,Net Banking,Shipped,San Diego,CA,Canada,SELL01301
ORD0003701,01-07-2023,CUST023712,Simran Mehta,P00046,Car Charger,Clothing,ReadMore,1,372.98,0,29.84,13.6,416.42,Debit Card,Delivered,Jacksonville,FL,United States,SELL01384
ORD0003702,03-12-2022,CUST032250,Simran Gupta,P00011,Fitness Band,Home & Kitchen,CoreTech,4,352.95,0,169.42,13.49,1594.71,Net Banking,Cancelled,Dallas,TX,United States,SELL00770
ORD0003703,25-01-2023,CUST036956,Mohit Mehta,P00032,Board Game,Home & Kitchen,FitLife,5,33.51,0,13.4,0.72,181.67,UPI,Delivered,Denver,CO,United States,SELL01235
ORD0003704,26-04-2024,CUST014989,Karan Singh,P00003,Smartphone Case,Electronics,FitLife,3,58.31,0,13.99,1.27,190.19,Debit Card,Returned,Fort Worth,TX,United States,SELL01351
ORD0003705,08-10-2022,CUST014597,Ritika Kapoor,P00010,Smartwatch,Books,ReadMore,3,296.79,0.25,0,12.67,680.45,Net Banking,Pending,Houston,TX,United States,SELL00721
ORD0003706,14-08-2020,CUST043247,Aditya Singh,P00044,Power Bank 20000mAh,Electronics,ReadMore,5,273.05,0.05,155.64,14.72,1467.35,Cash on Delivery,Delivered,Fort Worth,TX,India,SELL00571
ORD0003707,12-02-2022,CUST028123,Rohit Gupta,P00011,Fitness Band,Electronics,KiddoFun,1,29.37,0.1,2.11,1.09,29.63,Net Banking,Delivered,New York,NY,United States,SELL01710
ORD0003708,09-11-2021,CUST007867,Neha Reddy,P00034,Desk Organizer,Books,NexPro,1,437.69,0.05,49.9,9.42,475.13,Credit Card,Delivered,Seattle,WA,United States,SELL01245
ORD0003709,30-12-2023,CUST044579,Anjali Verma,P00015,Instant Pot,Clothing,ReadMore,4,36.86,0,17.69,4.6,169.73,Credit Card,Delivered,Indianapolis,IN,India,SELL00335
ORD0003710,19-12-2024,CUST032440,Ritika Mehta,P00048,Wireless Charger,Home & Kitchen,BrightLux,2,520.47,0.1,74.95,2.82,1014.62,Debit Card,Delivered,Phoenix,AZ,India,SELL00039
ORD0003711,23-08-2021,CUST045712,Aditya Sharma,P00018,Vacuum Cleaner,Toys & Games,CoreTech,4,61.99,0,0,11.36,259.32,Debit Card,Delivered,Phoenix,AZ,India,SELL01650
ORD0003712,13-01-2021,CUST045364,Karan Gupta,P00022,Water Bottle,Toys & Games,ReadMore,5,416.15,0.05,237.21,11.74,2225.66,Amazon Pay,Shipped,Chicago,IL,United States,SELL00333
ORD0003713,16-04-2023,CUST007567,Karan Singh,P00036,Smart Light Bulb,Sports & Outdoors,HomeEase,2,60.57,0,9.69,14.5,145.33,Debit Card,Shipped,Denver,CO,Canada,SELL00044
ORD0003714,21-12-2023,CUST020158,Sahil Joshi,P00016,Air Fryer,Toys & Games,CoreTech,2,153.02,0.1,22.03,3.9,301.37,Amazon Pay,Delivered,Denver,CO,United States,SELL01456
ORD0003715,09-12-2021,CUST039914,Ritika Singh,P00036,Smart Light Bulb,Books,HomeEase,5,558.49,0.05,318.34,7.78,2978.95,Debit Card,Delivered,San Francisco,CA,United Kingdom,SELL01415
ORD0003716,02-11-2020,CUST042087,Rohit Singh,P00021,Backpack,Toys & Games,NexPro,3,409.26,0.05,93.31,4.19,1263.89,Debit Card,Delivered,Columbus,OH,United States,SELL01814
ORD0003717,17-02-2022,CUST004376,Sunita Gupta,P00046,Car Charger,Home & Kitchen,Apex,4,255.09,0.15,43.37,3.7,914.38,Net Banking,Delivered,Dallas,TX,United States,SELL00879
ORD0003718,18-05-2021,CUST043607,Sahil Joshi,P00006,Gaming Mouse,Sports & Outdoors,HomeEase,5,160.41,0.05,137.15,3.18,902.28,Credit Card,Returned,Los Angeles,CA,United States,SELL00171
ORD0003719,24-09-2020,CUST006277,Vivaan Gupta,P00034,Desk Organizer,Home & Kitchen,FitLife,5,428.79,0.05,162.94,13.71,2213.4,Debit Card,Shipped,Washington,DC,Canada,SELL00848
ORD0003720,28-05-2024,CUST038998,Ritika Gupta,P00020,Office Chair,Clothing,HomeEase,4,67.87,0.15,11.54,3.99,246.29,Debit Card,Delivered,San Diego,CA,United States,SELL01943
ORD0003721,08-01-2020,CUST012893,Neha Reddy,P00003,Smartphone Case,Sports & Outdoors,CoreTech,5,91.3,0,22.83,14.56,493.89,Credit Card,Delivered,New York,NY,India,SELL01300
ORD0003722,22-05-2021,CUST033973,Simran Kumar,P00006,Gaming Mouse,Toys & Games,BrightLux,3,430.87,0.05,61.4,0.14,1289.52,Credit Card,Shipped,San Francisco,CA,United States,SELL00578
ORD0003723,20-04-2021,CUST013983,Aarav Sharma,P00025,Running Shoes,Home & Kitchen,HomeEase,4,63.25,0.15,25.81,10.23,251.09,Credit Card,Delivered,Denver,CO,Australia,SELL01412
ORD0003724,13-08-2023,CUST026659,Arjun Gupta,P00039,Graphic Tablet,Books,ReadMore,5,197.79,0.05,112.74,12.56,1064.8,Debit Card,Pending,Houston,TX,India,SELL01268
ORD0003725,12-06-2020,CUST001530,Priya Joshi,P00004,USB-C Charger,Books,Apex,2,5.82,0,0.93,2.91,15.48,Net Banking,Delivered,San Antonio,TX,India,SELL01790
ORD0003726,29-04-2021,CUST025186,Vihaan Gupta,P00048,Wireless Charger,Toys & Games,NexPro,4,585.71,0.3,131.2,8.93,1780.12,Credit Card,Delivered,Jacksonville,FL,United States,SELL00802
ORD0003727,08-06-2024,CUST014370,Karan Singh,P00028,Jeans,Clothing,HomeEase,5,100.5,0.1,54.27,3.58,510.1,Credit Card,Delivered,Jacksonville,FL,United States,SELL01720
ORD0003728,31-12-2022,CUST004574,Neha Kumar,P00044,Power Bank 20000mAh,Electronics,KiddoFun,3,368.52,0,132.67,1.12,1239.35,Amazon Pay,Returned,Chicago,IL,India,SELL01829
ORD0003729,20-07-2021,CUST034515,Aarav Verma,P00034,Desk Organizer,Clothing,HomeEase,2,405.2,0.05,38.49,14.7,823.07,Debit Card,Delivered,San Jose,CA,United States,SELL00475
ORD0003730,23-06-2022,CUST049618,Pooja Joshi,P00014,Drone Mini,Home & Kitchen,FitLife,3,415.39,0.1,89.72,2.23,1213.5,Credit Card,Delivered,San Francisco,CA,United States,SELL01757
ORD0003731,12-07-2021,CUST024233,Aditya Kapoor,P00034,Desk Organizer,Sports & Outdoors,NexPro,5,160.19,0,144.17,1.96,947.08,Cash on Delivery,Delivered,Chicago,IL,United States,SELL00226
ORD0003732,25-08-2020,CUST025909,Vikas Kapoor,P00026,Sunglasses,Home & Kitchen,ReadMore,2,177.02,0.05,40.36,6.94,383.64,Credit Card,Delivered,Columbus,OH,United States,SELL00979
ORD0003733,01-02-2023,CUST040144,Neha Kapoor,P00034,Desk Organizer,Home & Kitchen,UrbanStyle,4,44.29,0,31.89,6.96,216.01,Debit Card,Pending,Phoenix,AZ,United States,SELL01849
ORD0003734,18-05-2023,CUST044537,Karan Gupta,P00050,Novel Bestseller,Toys & Games,BrightLux,2,420.86,0.1,60.6,7.75,825.9,Credit Card,Delivered,Denver,CO,United States,SELL00242
ORD0003735,07-07-2021,CUST011968,Neha Verma,P00028,Jeans,Clothing,CoreTech,3,160.73,0.05,54.97,3.78,516.83,UPI,Delivered,San Diego,CA,United States,SELL00963
ORD0003736,07-04-2022,CUST043382,Vikas Reddy,P00019,LED Desk Lamp,Clothing,ReadMore,1,135.88,0.2,13.04,11.07,132.81,Debit Card,Shipped,San Jose,CA,United States,SELL00093
ORD0003737,12-04-2021,CUST003595,Ritika Sharma,P00009,Portable SSD 1TB,Toys & Games,HomeEase,5,201.45,0.15,154.11,13.43,1023.7,Debit Card,Shipped,Washington,DC,United States,SELL00269
ORD0003738,17-01-2024,CUST016624,Pooja Singh,P00031,Kids Toy Car,Toys & Games,CoreTech,1,145.17,0.2,5.81,3.16,125.11,UPI,Delivered,Austin,TX,United States,SELL01482
ORD0003739,15-07-2023,CUST017204,Ritika Sharma,P00006,Gaming Mouse,Home & Kitchen,NexPro,5,226.53,0.05,129.12,11.21,1216.35,Credit Card,Returned,New York,NY,United States,SELL00808
ORD0003740,20-01-2021,CUST011488,Arjun Patel,P00020,Office Chair,Books,CoreTech,1,158.66,0.1,11.42,0.89,155.1,Credit Card,Delivered,San Antonio,TX,United States,SELL01251
ORD0003741,13-02-2022,CUST043546,Simran Singh,P00043,HDMI Cable 2m,Sports & Outdoors,ReadMore,2,326.76,0.1,47.05,2.85,638.07,Amazon Pay,Delivered,New York,NY,India,SELL00504
ORD0003742,27-04-2022,CUST030538,Vikas Singh,P00016,Air Fryer,Clothing,BrightLux,2,191.53,0.15,26.05,14.89,366.54,Debit Card,Shipped,Jacksonville,FL,India,SELL00720
ORD0003743,21-01-2021,CUST049965,Vivaan Gupta,P00031,Kids Toy Car,Books,CoreTech,4,195.32,0.1,84.38,4.61,792.14,Debit Card,Delivered,Seattle,WA,United States,SELL01747
ORD0003744,26-05-2022,CUST020967,Vikas Mehta,P00025,Running Shoes,Home & Kitchen,Zenith,2,473.23,0.3,33.13,14.06,709.71,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01432
ORD0003745,15-09-2020,CUST031521,Vikas Sharma,P00012,Noise Cancelling Headphones,Sports & Outdoors,HomeEase,2,409.27,0,40.93,5.96,865.43,Debit Card,Delivered,San Diego,CA,United States,SELL01671
ORD0003746,09-10-2020,CUST001614,Priya Gupta,P00044,Power Bank 20000mAh,Home & Kitchen,NexPro,1,253.81,0,0,5.3,259.11,Debit Card,Delivered,Denver,CO,United States,SELL00480
ORD0003747,07-07-2024,CUST038409,Aman Verma,P00042,Projector Mini,Toys & Games,Zenith,5,262.64,0,157.58,3.37,1474.15,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL01209
ORD0003748,09-02-2020,CUST048462,Aman Kumar,P00023,Cookware Set,Electronics,CoreTech,2,431.19,0,103.49,13.13,979,Credit Card,Delivered,Dallas,TX,India,SELL01022
ORD0003749,30-04-2021,CUST013559,Mohit Verma,P00014,Drone Mini,Sports & Outdoors,FitLife,2,292.92,0.15,39.84,10.47,548.27,UPI,Delivered,Austin,TX,United States,SELL00573
ORD0003750,17-07-2022,CUST005634,Kabir Singh,P00046,Car Charger,Toys & Games,Zenith,3,492.78,0,118.27,13.09,1609.7,Credit Card,Delivered,New York,NY,United States,SELL00724
ORD0003751,07-08-2020,CUST007677,Sahil Patel,P00016,Air Fryer,Home & Kitchen,FitLife,1,261.11,0.05,29.77,2.05,279.87,Debit Card,Delivered,San Jose,CA,United States,SELL01344
ORD0003752,26-02-2023,CUST013176,Anjali Gupta,P00050,Novel Bestseller,Electronics,FitLife,2,570.91,0,91.35,1.77,1234.94,Credit Card,Delivered,San Diego,CA,United States,SELL00005
ORD0003753,11-10-2022,CUST009675,Pooja Patel,P00010,Smartwatch,Clothing,Apex,2,316.03,0,31.6,12.86,676.52,Credit Card,Delivered,Washington,DC,United States,SELL01916
ORD0003754,20-10-2022,CUST046452,Vihaan Reddy,P00045,Phone Tripod,Home & Kitchen,UrbanStyle,4,273.24,0,87.44,10.4,1190.8,UPI,Shipped,New York,NY,United States,SELL00447
ORD0003755,23-03-2024,CUST032420,Ritika Patel,P00022,Water Bottle,Toys & Games,KiddoFun,3,416.08,0.25,0,6.84,943.02,Debit Card,Delivered,Phoenix,AZ,United States,SELL00889
ORD0003756,04-09-2021,CUST016419,Arjun Sharma,P00012,Noise Cancelling Headphones,Clothing,BrightLux,5,530.34,0.05,302.29,6.58,2827.98,Amazon Pay,Shipped,Columbus,OH,United Kingdom,SELL01251
ORD0003757,16-07-2022,CUST009792,Arjun Reddy,P00042,Projector Mini,Electronics,Zenith,1,54.08,0.05,0,1.32,52.7,Amazon Pay,Delivered,Seattle,WA,United States,SELL00183
ORD0003758,18-11-2021,CUST038506,Priya Patel,P00031,Kids Toy Car,Clothing,ReadMore,5,119.39,0.05,28.36,2.68,598.14,Credit Card,Delivered,Los Angeles,CA,United States,SELL00019
ORD0003759,30-06-2024,CUST007577,Neha Mehta,P00006,Gaming Mouse,Home & Kitchen,Apex,2,289.36,0,69.45,0.66,648.83,Credit Card,Delivered,Fort Worth,TX,United States,SELL01365
ORD0003760,04-09-2021,CUST035681,Anjali Singh,P00021,Backpack,Toys & Games,ReadMore,4,164.45,0,0,12.34,670.14,UPI,Delivered,San Antonio,TX,United States,SELL00353
ORD0003761,16-09-2020,CUST001545,Vihaan Kumar,P00007,Mechanical Keyboard,Toys & Games,UrbanStyle,3,368.95,0.15,169.35,10.77,1120.94,Cash on Delivery,Delivered,Philadelphia,PA,United States,SELL01596
ORD0003762,16-09-2022,CUST046635,Arjun Reddy,P00037,Router,Books,KiddoFun,1,581.18,0.2,0,3.21,468.15,Credit Card,Delivered,San Jose,CA,India,SELL01234
ORD0003763,23-08-2022,CUST005898,Sneha Kumar,P00009,Portable SSD 1TB,Home & Kitchen,KiddoFun,3,103.6,0,55.94,0.95,367.69,Cash on Delivery,Delivered,Chicago,IL,United States,SELL01220
ORD0003764,31-12-2020,CUST004641,Sahil Kapoor,P00025,Running Shoes,Toys & Games,Apex,3,401.16,0.15,184.13,2.11,1209.2,Credit Card,Delivered,Fort Worth,TX,United States,SELL01867
ORD0003765,16-11-2024,CUST005613,Aman Reddy,P00008,4K Monitor,Clothing,Apex,3,524.37,0,78.66,10.16,1661.93,Credit Card,Cancelled,Austin,TX,United States,SELL01462
ORD0003766,15-12-2024,CUST017289,Sahil Verma,P00025,Running Shoes,Electronics,HomeEase,5,484.46,0.15,102.95,10.78,2172.68,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00001
ORD0003767,27-06-2021,CUST034358,Karan Joshi,P00022,Water Bottle,Clothing,BrightLux,3,122.74,0.05,27.98,8.14,385.93,Credit Card,Shipped,New York,NY,United States,SELL00422
ORD0003768,10-10-2021,CUST031464,Aditya Verma,P00020,Office Chair,Clothing,Zenith,2,299.74,0,47.96,3.03,650.47,Credit Card,Delivered,San Jose,CA,United States,SELL00597
ORD0003769,27-03-2024,CUST041112,Arjun Sharma,P00031,Kids Toy Car,Electronics,ReadMore,2,445.43,0.1,96.21,5.09,903.07,Credit Card,Delivered,Columbus,OH,Australia,SELL00057
ORD0003770,24-03-2022,CUST030888,Neha Patel,P00035,Desk Plant,Sports & Outdoors,Apex,2,282.93,0.2,54.32,0.24,507.25,UPI,Delivered,San Diego,CA,United States,SELL01243
ORD0003771,05-11-2022,CUST007552,Priya Patel,P00039,Graphic Tablet,Home & Kitchen,Zenith,4,252.43,0,50.49,2.18,1062.39,Credit Card,Delivered,Charlotte,NC,United States,SELL00308
ORD0003772,26-02-2023,CUST039739,Arjun Joshi,P00005,Laptop Sleeve,Sports & Outdoors,CoreTech,4,411.5,0,296.28,13.35,1955.63,UPI,Shipped,New York,NY,United States,SELL01513
ORD0003773,28-07-2021,CUST021816,Kabir Reddy,P00013,Action Camera,Electronics,ReadMore,3,31.35,0,4.7,5.03,103.78,Debit Card,Delivered,San Francisco,CA,United States,SELL00315
ORD0003774,06-02-2023,CUST032721,Anjali Singh,P00032,Board Game,Home & Kitchen,Zenith,1,70.27,0,0,8.67,78.94,UPI,Delivered,Los Angeles,CA,Canada,SELL00330
ORD0003775,09-10-2022,CUST043287,Priya Sharma,P00033,Puzzle 1000pc,Toys & Games,KiddoFun,4,523.25,0,104.65,1.04,2198.69,Debit Card,Delivered,Austin,TX,India,SELL00709
ORD0003776,05-04-2024,CUST020076,Vihaan Kumar,P00022,Water Bottle,Sports & Outdoors,BrightLux,5,286.62,0,114.65,5.32,1553.07,UPI,Delivered,Indianapolis,IN,United States,SELL01770
ORD0003777,31-10-2021,CUST012605,Arjun Singh,P00014,Drone Mini,Toys & Games,BrightLux,2,81.27,0.25,9.75,10.39,142.05,UPI,Shipped,San Jose,CA,United States,SELL00190
ORD0003778,25-09-2020,CUST019756,Sneha Gupta,P00024,Yoga Mat,Home & Kitchen,HomeEase,3,484.78,0.25,130.89,1.73,1223.38,Credit Card,Delivered,Jacksonville,FL,United States,SELL00088
ORD0003779,31-03-2023,CUST040505,Arjun Kumar,P00015,Instant Pot,Clothing,CoreTech,5,98.55,0.05,37.45,4.12,509.68,Credit Card,Delivered,San Jose,CA,United States,SELL01309
ORD0003780,07-07-2023,CUST014379,Arjun Verma,P00015,Instant Pot,Sports & Outdoors,Zenith,5,474.12,0.05,112.6,5.28,2369.95,Credit Card,Shipped,Denver,CO,United States,SELL01140
ORD0003781,12-07-2022,CUST015678,Karan Verma,P00032,Board Game,Electronics,ReadMore,1,450.37,0.2,28.82,4.33,393.45,Debit Card,Delivered,Los Angeles,CA,India,SELL01757
ORD0003782,30-01-2023,CUST043930,Aditya Sharma,P00005,Laptop Sleeve,Books,BrightLux,2,270.03,0.05,92.35,10.33,615.74,Amazon Pay,Returned,San Francisco,CA,United States,SELL00949
ORD0003783,09-03-2024,CUST002008,Neha Mehta,P00008,4K Monitor,Electronics,UrbanStyle,2,478.98,0,76.64,7.17,1041.77,Amazon Pay,Delivered,San Antonio,TX,United States,SELL00131
ORD0003784,24-10-2024,CUST040907,Vivaan Kumar,P00019,LED Desk Lamp,Books,NexPro,4,274.5,0,87.84,7.06,1192.9,Credit Card,Delivered,Austin,TX,United States,SELL00098
ORD0003785,13-05-2024,CUST038749,Vihaan Sharma,P00009,Portable SSD 1TB,Toys & Games,UrbanStyle,4,401.78,0,80.36,13.11,1700.59,Debit Card,Delivered,Houston,TX,Canada,SELL01108
ORD0003786,03-09-2020,CUST022464,Aman Kapoor,P00003,Smartphone Case,Books,NexPro,5,486.69,0,194.68,11.75,2639.88,Debit Card,Delivered,Chicago,IL,India,SELL01314
ORD0003787,21-07-2024,CUST028613,Vivaan Joshi,P00035,Desk Plant,Home & Kitchen,FitLife,5,286.58,0.2,206.34,14.89,1367.55,Credit Card,Delivered,Dallas,TX,United States,SELL01133
ORD0003788,23-12-2024,CUST043928,Vihaan Gupta,P00022,Water Bottle,Toys & Games,Zenith,5,203.21,0,81.28,7.97,1105.3,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL01823
ORD0003789,09-04-2024,CUST045001,Vivaan Verma,P00009,Portable SSD 1TB,Sports & Outdoors,CoreTech,2,512.1,0,184.36,1.63,1210.19,Cash on Delivery,Delivered,San Jose,CA,United States,SELL00520
ORD0003790,10-05-2020,CUST038775,Priya Sharma,P00021,Backpack,Electronics,KiddoFun,5,222.97,0.2,107.03,5.14,1004.05,Credit Card,Delivered,Los Angeles,CA,United States,SELL01893
ORD0003791,18-12-2020,CUST043515,Vihaan Verma,P00017,Electric Kettle,Toys & Games,HomeEase,2,44.39,0.1,4,12.07,95.97,Amazon Pay,Delivered,Dallas,TX,United States,SELL01568
ORD0003792,14-07-2020,CUST032651,Kabir Kumar,P00003,Smartphone Case,Books,ReadMore,4,524.71,0,251.86,2.23,2352.93,Credit Card,Delivered,Jacksonville,FL,United States,SELL00148
ORD0003793,21-12-2024,CUST003807,Ritika Kumar,P00007,Mechanical Keyboard,Clothing,UrbanStyle,1,97.96,0.15,6.66,4.22,94.15,Amazon Pay,Cancelled,Phoenix,AZ,India,SELL01410
ORD0003794,18-07-2022,CUST005827,Mohit Patel,P00022,Water Bottle,Books,BrightLux,4,589.68,0.15,240.59,12.48,2257.98,Credit Card,Delivered,Dallas,TX,United States,SELL01631
ORD0003795,16-08-2024,CUST014809,Aarav Verma,P00005,Laptop Sleeve,Home & Kitchen,KiddoFun,2,64.92,0.05,22.2,13.32,158.87,Net Banking,Delivered,Washington,DC,United States,SELL00530
ORD0003796,06-11-2023,CUST018101,Arjun Gupta,P00005,Laptop Sleeve,Home & Kitchen,Apex,2,450.47,0,162.17,2.98,1066.09,Cash on Delivery,Delivered,Dallas,TX,United States,SELL01922
ORD0003797,18-10-2022,CUST013569,Ritika Patel,P00038,External HDD 2TB,Sports & Outdoors,ReadMore,4,146.34,0.05,0,11.98,568.07,Net Banking,Shipped,Austin,TX,United States,SELL01405
ORD0003798,06-10-2021,CUST007217,Vikas Singh,P00032,Board Game,Home & Kitchen,HomeEase,4,415.8,0.25,224.53,5.64,1477.57,Credit Card,Delivered,Columbus,OH,India,SELL01270
ORD0003799,14-08-2020,CUST023088,Aman Kapoor,P00046,Car Charger,Toys & Games,ReadMore,2,283.12,0,28.31,13.49,608.04,Debit Card,Delivered,Jacksonville,FL,United States,SELL01389
ORD0003800,01-12-2021,CUST017872,Sneha Reddy,P00026,Sunglasses,Books,CoreTech,3,236.86,0,127.9,5.82,844.3,Net Banking,Cancelled,Jacksonville,FL,United States,SELL01030
ORD0003801,08-02-2024,CUST000739,Ritika Verma,P00029,T-Shirt,Clothing,FitLife,4,403.12,0.1,72.56,7.9,1531.69,Credit Card,Shipped,Houston,TX,United Kingdom,SELL00194
ORD0003802,09-02-2024,CUST013007,Vihaan Kapoor,P00022,Water Bottle,Books,HomeEase,5,295.75,0.2,59.15,13.62,1255.77,Credit Card,Shipped,Washington,DC,Australia,SELL01430
ORD0003803,21-09-2020,CUST037090,Aarav Reddy,P00027,Winter Jacket,Books,Zenith,4,488.74,0,156.4,9.22,2120.58,Net Banking,Pending,Charlotte,NC,United Kingdom,SELL01380
ORD0003804,27-10-2023,CUST031413,Rohit Kumar,P00047,Memory Card 128GB,Clothing,CoreTech,1,145.72,0.2,13.99,6.29,136.86,Cash on Delivery,Delivered,San Francisco,CA,India,SELL00521
ORD0003805,18-02-2024,CUST030219,Priya Singh,P00046,Car Charger,Books,UrbanStyle,2,117,0,18.72,5.96,258.68,Net Banking,Shipped,San Jose,CA,United States,SELL01769
ORD0003806,28-12-2023,CUST035209,Sahil Sharma,P00027,Winter Jacket,Home & Kitchen,FitLife,1,217.67,0.2,13.93,11,199.07,Credit Card,Delivered,Philadelphia,PA,United States,SELL00956
ORD0003807,07-10-2021,CUST009021,Vihaan Kumar,P00049,Children's Book,Sports & Outdoors,Zenith,1,220.19,0,17.62,4.66,242.47,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL01380
ORD0003808,29-07-2020,CUST007801,Aman Joshi,P00039,Graphic Tablet,Books,FitLife,3,501.45,0,120.35,13.94,1638.64,Debit Card,Delivered,San Francisco,CA,United States,SELL01642
ORD0003809,14-05-2024,CUST013413,Vikas Kapoor,P00027,Winter Jacket,Sports & Outdoors,Zenith,4,564.28,0,180.57,9.52,2447.21,Amazon Pay,Cancelled,Columbus,OH,United States,SELL01342
